© 2000-2026 QIAGEN. All rights reserved.

Analysis Details for My Projects->KKH_SCpops_tagseq->MDA-MB-231_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:58 AM->matched_F_C1C4_vs_MPV_lfc
Workspace	My Projects
Project	KKH_SCpops_tagseq
Analysis	matched_F_C1C4_vs_MPV_lfc
Date	Mon Aug 10 09:59:06 PDT 2026
Analysis ID	43603594

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.1
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
(confidence = Experimentally Observed) AND
(data sources = An Open Access Database of Genome-wide Association Results OR BIND OR BioGRID OR Catalogue Of Somatic Mutations In Cancer (COSMIC) OR Chemical Carcinogenesis Research Information System (CCRIS) OR Clinical Genome Resource (ClinGen) OR ClinicalTrials.gov OR ClinVar OR Cognia OR DIP OR DrugBank OR Gene Ontology (GO) OR GVK Biosciences OR Hazardous Substances Data Bank (HSDB) OR HumanCyc OR Ingenuity Expert Findings OR Ingenuity ExpertAssist Findings OR IntAct OR Interactome studies OR MIPS OR miRBase OR miRecords OR Mouse Genome Database (MGD) OR Obesity Gene Map Database OR Online Mendelian Inheritance in Man (OMIM) OR Reactome OR TarBase OR TargetScan Human OR TargetScan Mouse)

Canonical Pathways for My Projects->KKH_SCpops_tagseq->MDA-MB-231_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:58 AM->matched_F_C1C4_vs_MPV_lfc
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
1,10-phenanthroline	chemical toxicant	 	2	Activated	 	3.575	3.16E-24	4.89E-02	1,10-phenanthroline,ADAM12,JNK (family),MAPK1,MAPK3,MMP2,TP53	ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,APOL6,AREG,ARPC1B,ARRB2,ASAH1,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,B4GALT5,BAK1,BICD2,BIRC3,BMP4,CAV1,CD82,CDC20,CELF2,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,EMP1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HLA-DMA,HLA-E,HOMER1,HRAS,HSP90AB1,HSPA1A,ICAM1,ID1,IFI27,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IGFBP6,IGFBP7,IRS2,ISG15,ISG20,ITPR3,LAMA5,LAMB3,LDLR,LMNA,LOXL4,MACROH2A1,MAD2L1,MAP3K11,MRPL1,MT2A,MYL9,MYO5A,NEXN,NMU,NQO1,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PSMB9,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOD2,TCEA3,TCF19,TET2,TFDP1,TGFBI,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA,ZC3HAV1	138 (7)	7	 	 	 	CDKN1A,SPN,TP53	 	 	 	 	 	
MSL2	enzyme	0.046	2	Inhibited	 	-2.155	3.19E-24	9.60E-03	APOBEC3B,MSL2,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (3)	2	 	 	 	 	TP53	 	 	 	 	
POLH	enzyme	-0.054	2	 	 	1.976	3.19E-24	1.04E-02	CHEK1,CHEK2,POLH,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MICA,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (4)	3	camptothecin,IRF1,lomustine,topotecan	disulfiram,RAD18,RCHY1,RNF187	 	TP53	CHEK1	 	 	 	 	
MW167	chemical - protease inhibitor	 	2	Inhibited	 	-2.236	3.22E-24	1.05E-02	BACE1,MW167,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IGFBP7,IRS2,ISG15,ITPR3,LAMA5,LAMP2,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TIMP3,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	125 (3)	3	 	 	 	 	TP53	 	 	 	 	
CCNG2	other	-0.146	3	Inhibited	 	-3.726	3.27E-24	2.30E-03	AKT (family),ALP (family),CCNG2,CREB (family),CTTN,EGFR,ERK1/2 (family),F ACTIN (complex),FOCAL ADHESION KINASE (family),FOSL1,PIKFYVE,PRL,RGS19	ABCE1,ANKRD1,ANTXR2,ANXA1,ANXA3,ASAH1,ATF4,B3GALNT2,B4GALT5,BAD,BAK1,BIRC3,BMP4,BSG,CBX5,CCAR2,CCN2,CCT5,CLMN,CTSA,CTSH,CTSS,DHCR24,ECM1,EFHD1,EIF4E,EIF4EBP1,EMP1,ESRRA,ETV4,FGFR1OP2,FILIP1L,FLG,GGT5,GRN,HBEGF,HMGA1,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HRAS,HSPE1,ID3,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IFRD1,IL32,IRS2,ISG15,KRT8,LAMB3,LDLR,LMBRD1,LMF2,LY6E,MAGED1,MAP3K11,MGST1,MT2A,NCL,NDUFV1,NECTIN1,NRP1,OAS2,P4HB,PABPC1,PALLD,PLA2G12A,PLAUR,PMAIP1,PPIA,PSMB9,PSME1,PTPRS,RIGI,RRAS,S100A2,S100A6,SDHB,SET,SHISA5,SLC7A11,SMURF2,SOCS2,SOD2,SRSF1,TAPBP,TCERG1,TCOF1,TECR,TIMM17A,TNC,TP53,TRAF2,TUBA1B,TUBG1,UBE2D3,UBE2S,USP36,WT1	104 (13)	10	8-bromo-cAMP,levodopa,medroxyprogesterone acetate,PBRM1,RORC,TP53,VHL,ZEB1	BMAL1,EGFR,ERBB3,GLI1,MYC,NUMB	 	CTTN	 	 	 	 	 	
FGFR2	kinase	 	2	Inhibited	 	-2.213	3.31E-24	3.54E-02	AKT (family),EGFR,ERBB2,ERBB3,ERK1/2 (family),FGFR2,GRB2,JNK (family),NGEF,PLCG1,RAS (family),RB1,SRC (family),TFRC,YAP1	ABCE1,ABCG2,AHR,AKR1C3,ANKRD1,ANXA1,ANXA3,AREG,ARGLU1,ARHGAP29,ASAH1,ATP5F1C,ATP5MC3,B3GALNT2,BAD,BAK1,BIRC3,BMP4,BRI3,BSG,CBX5,CCN2,CCRL2,CCT5,CD74,CDC20,CDK6,CELF2,COX14,COX6A1,COXFA4,CSF1,CST3,CTSD,CTSH,DHCR24,EIF4E,EMP1,ENO2,ETV4,F11R,F2RL1,FAM20C,FLG,FLOT2,FST,FSTL1,GDF15,GPRC5A,GRN,HLA-E,HMGA1,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HOMER1,HSPE1,ICAM1,IFI27,IFI35,IFIT1,IFIT2,IFNGR1,IFRD1,IGFBP1,IL32,ISG15,ISG20,LAMA5,LAMB3,LDLR,LIMCH1,LMBRD1,LMF2,LMNA,MAP3K11,MDH1,MICA,MT2A,MYLK,NCF2,NCL,NDUFA11,NDUFB4,NDUFS2,NDUFS4,NPC2,NPM1,NQO1,OASL,ODC1,PABPC1,PAICS,PINK1,PLA2G12A,PLAUR,PLXNA1,PLXNB2,POLR1D,POLR2L,PPIA,PRDX1,PRDX2,PSMB9,PSPH,PTPRS,PYGB,RRAS,S100A2,S100A6,SDHA,SET,SLC1A5,SLC7A11,SLCO4A1,SMURF2,SOCS2,SRGN,SRSF1,SRXN1,TAPBP,TCERG1,TCOF1,TIMM17A,TIMP3,TMEM132A,TNC,TRAF1,TRAF2,TUBG1,TXN,UBE2D3,UBE2S,UPP1,VDAC1,VEGFA,WT1	138 (15)	15	5-fluorouracil,E2F3,ESTROGEN RECEPTOR (family),FGF5,FGF6,LH (complex),MYCN,NASP,SAICAR,SORL1	ASP5878,cinnamaldehyde,debio 1347,derazantinib,DUSP3,FBXW7,FIIN-2,futibatinib,lucitanib,N-acetyl-L-cysteine,pemigatinib,phosphate,poly rI:rC-RNA,PRN1371,ratangratinib,regorafenib,selpercatinib,SKI-G-801,tasurgratinib,thalidomide,tinengotinib,vanillin	 	AMOT,CDKN1A,CITED1,COLLAGEN TYPE IV (complex),EGFR,ERBB3,GLIPR1,GRB2,GRB2/SOS (complex),MCL1,SNAI1,SPINK1,TFRC,ZEB1	CGAS,NANOG	 	 	 	 	
glycopyrrolate	chemical drug	 	3	 	 	1.909	3.35E-24	4.48E-02	ACHE,AKT (family),AKT1,AP1 (complex),CASP3,CHRM1,CHRM2,CHRM3,CHRM5,CHRNA1,CNR1,EGFR,EIF4E,ERK (family),ERK1/2 (family),ERM (family),FOCAL ADHESION KINASE (family),G PROTEIN ALPHA I (family),glycopyrrolate,GNAQ,GSK3 (family),KCNJ2,LEF1,MAPK1,MAPK14,MAPK3,MAPK7,MAPK8,MAPK9,MAPT,MMP9,MUSCARINIC CHOLINERGIC RECEPTOR (family),NFAT (family),PKC (family),PLC (family),PLD1,PRKCE,PRKCSH,RAS (family),RGS4,RHOA,RPS6KB1,RRAS,SHC1,SRC (family),SRF,SYK,VOLTAGE-GATED CALCIUM CHANNEL (complex),ZAP70	ABCE1,ACSS2,ADAMTS9,ANKRD1,ANXA1,APOL6,AREG,ARRB2,ASAH1,ATF4,ATP5MC3,B3GALNT2,BCLAF1,BSG,CALM2,CAPG,CBX5,CCT5,CD68,CDH4,CENPE,CEP250,CFL1,CFL2,CISD3,COTL1,CPOX,CSRP2,CTSD,DHCR24,ECM1,EFEMP1,EIF4E,EIF4EBP1,ENO2,ESRRA,ETV4,F2RL1,FAT1,FLG,FLOT2,FSTL1,GCLC,GDF15,GGT5,GNA11,GPS1,GPS2,GPX1,GRN,HAGH,HBS1L,HEXA,HLA-DMA,HLA-E,HMGA1,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HOMER1,HRAS,HSP90AB1,HSPA1A,HSPE1,ICAM1,IFI27,IFI27L2,IFI35,IFI44,IFIT1,IFIT3,IFRD1,IGFBP7,IL32,IRF3,ITPR3,KHDRBS1,KRT7,KRT8,LAMB3,LBH,LIMCH1,LIPA,LMBRD1,LMF2,LMO7,LSM6,LUC7L3,LY6E,MAP3K11,MARCHF4,MDH1,MICA,MT2A,MYL9,MYLK,MYO5A,NCL,NDUFV1,NFATC2,NMU,NOSIP,NPM1,NRP1,OASL,ODC1,PABPC1,PALLD,PGM1,PLA2G12A,PLAUR,PLEKHO1,PLIN2,PLRG1,PLXNA1,PLXNB2,PPIA,PTPRS,RRAGD,RRAS,RSBN1L,S100A2,S100A6,SCD,SDC4,SDHB,SERPINA1,SET,SLC12A9,SLC1A5,SLC7A11,SMURF2,SOCS2,SP1,SRGN,SRSF1,SRXN1,SSR4,TCERG1,TCOF1,TGFBI,TIMM17A,TIMP3,TMOD3,TNC,TPM4,TRAF1,TRAF2,TST,TUBG1,U2AF2,UBE2D3,UBE2S,UPP1,WDR1,WT1,ZC3HAV1	158 (49)	43	 	 	 	 	ACHE,CHRM1	 	 	 	 	
MLF2	other	-0.043	2	Inhibited	 	-2.335	3.35E-24	1.03E-02	MLF2,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (2)	2	P-TEFB (complex)	 	 	 	 	 	 	 	 	
RPS27L	translation regulator	0.215	2	Activated	 	2.335	3.35E-24	1.01E-02	RPS27L,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (2)	2	mitomycin C,MLXIPL,MYC,Siglecf	5-fluorouracil,cyclophosphamide	 	 	 	 	 	 	 	
TP53 Tetramer:CCNG1 Gene	complex	 	2	Activated	 	2.155	3.35E-24	1.02E-02	CCNG1,TP53,TP53 Tetramer:CCNG1 Gene	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (3)	2	 	 	 	CCNG1	 	 	 	 	 	
ZFP14	transcription regulator	 	2	Inhibited	 	-2.335	3.35E-24	1.02E-02	TP53,ZFP14	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (2)	2	camptothecin,doxorubicin	ALOX5	 	 	 	 	 	 	 	
bile salts	chemical - endogenous mammalian	 	2	Inhibited	 	-2.396	3.41E-24	1.33E-02	bile salts,glycochenodeoxycholate,glycocholic acid,taurochenodeoxycholate,taurocholic acid,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANXA1,ANXA3,APOL1,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,BMP4,CAV1,CCNH,CD74,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,F2RL1,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PTPRS,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TRAF2,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1	127 (6)	6	 	 	 	CDC25A,CHEK1,MYC,RPRM	BIRC5,CCNG1,CDK4,CDKN1A,E2F3,KRAS,MDM4,PPM1D,TADA3,TP53	 	 	 	 	
ETHE1	enzyme	0.136	2	Inhibited	 	-2.335	3.52E-24	1.03E-02	ETHE1,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (2)	2	 	Cyp1a2	 	 	TP53	 	 	 	 	
MI-773	chemical drug	 	2	Activated	 	2.335	3.52E-24	1.03E-02	MI-773,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (2)	2	 	 	 	CDKN1A,TP53	 	 	 	 	 	
NMI801	chemical reagent	 	2	Activated	 	2.335	3.52E-24	1.03E-02	NMI801,TP53	ABCG2,ACADVL,ACSL1,ACSS2,ADH5,ANKRD1,ANXA1,ANXA3,APOL1,AREG,ARPC1B,ARRB2,ATF4,ATP5F1C,ATP5MC3,ATP5ME,AURKB,BAD,BAK1,BICD2,CAV1,CD82,CDC20,CENPE,CERS6,CKB,COQ2,COXFA4,CPOX,CREB3,CSF1,CTSD,CTSH,DCTN2,DHCR24,ECH1,ECM1,EEF1A1,ESRRA,FAT1,FKBP4,FOXO1,FSTL1,GCLC,GDF15,GPX1,HADH,HBEGF,HRAS,HSP90AB1,HSPA1A,ID1,IFI35,IFI44,IFIH1,IFIT1,IFIT3,IRS2,ISG15,ITPR3,LAMA5,LDLR,MACROH2A1,MAD2L1,MRPL1,MT2A,MVP,MYC,MYL9,MYO5A,NEXN,NMU,NRP1,OASL,ODC1,P4HB,PALLD,PDLIM5,PINK1,PLAAT4,PLAUR,PLIN2,PLXNB2,PMAIP1,PPIA,PPP1CA,PPP3CA,PRDX2,PYCARD,RALY,RBPJ,RFC1,RIGI,RPL34,RPL7,RPS19,RPS25,S100A2,SDHA,SDHB,SHISA5,SLC25A4,SLC2A6,SLC7A11,SOCS2,TCEA3,TCF19,TET2,TFDP1,TGFBI,THBS1,TNC,TOMM5,TP53,TPX2,TRAF1,TREX1,TRIM11,TSPO,UGDH,UNG,UPP1,VDAC1,VEGFA	124 (2)	2	 	 	 	CDKN1A,TP53	 	 	 	 	 	
